X,Y,FID,Source,Year,Line,Station,Service_Ty,Direction,Boards,Leaves,Stop_ID,Latitude,Longitude
-8396046.33510443,4872828.38914217,3662,Census,2022,Paoli/Thorndale,Devon,Saturday,Inbound,86,2,90509,40.04737028,-75.42296749
-8366392.6595287,4865537.14175885,3663,Census,2023,Chestnut Hill West,North Philadelphia,Saturday,Inbound,0,1,90810,39.99721199,-75.15658399
-8380370.34444843,4856172.22635966,3664,Census_Estimate,2024,Media/Wawa,Gladstone,Sunday,Outbound,2,13,90310,39.93273434,-75.28214767
-8374773.21047009,4866938.9532117,3665,Census,2023,Bala Cynwyd,Cynwyd,Saturday,Inbound,0,0,90001,40.00685826,-75.23186776
-8393905.01564343,4873166.40207674,3666,Census,2022,Paoli/Thorndale,Strafford,Saturday,Inbound,94,5,90510,40.04969466,-75.40373169
-8379196.7464716,4856831.65197025,3667,Census_Estimate,2024,Media/Wawa,Lansdowne,Sunday,Outbound,12,33,90311,39.93727649,-75.27160506
-8374316.22837566,4866093.80443565,3668,Census,2023,Bala Cynwyd,Bala,Saturday,Inbound,0,0,90002,40.00104271,-75.22776262
-8392070.47266154,4872607.68602396,3669,Census,2022,Paoli/Thorndale,Wayne,Saturday,Inbound,112,7,90511,40.04585255,-75.38725171
-8377465.20630135,4857180.81110057,3670,Census_Estimate,2024,Media/Wawa,Fernwood-Yeadon,Sunday,Outbound,2,8,90312,39.93968139,-75.25605037
-8374080.68189912,4864520.19756709,3671,Census,2023,Cynwyd,Wynnefield Avenue,Saturday,Inbound,0,0,90003,39.99021325,-75.22564667
-8390532.06401546,4872352.76231901,3672,Census,2022,Paoli/Thorndale,St. Davids,Saturday,Inbound,49,2,90512,40.04409945,-75.37343195
-8375515.30627074,4857928.9957994,3673,Census_Estimate,2024,Media/Wawa,Angora,Sunday,Outbound,6,1,90313,39.94483437,-75.23853412
-8363509.05613711,4910538.6517289,3674,Census,2023,Lansdale/Doylestown,Doylestown,Saturday,Inbound,106,0,90538,40.30619961,-75.13068014
-8388974.06313899,4872445.69943406,3675,Census,2022,Paoli/Thorndale,Radnor,Saturday,Inbound,44,0,90513,40.04473858,-75.35943619
-8373055.43940766,4857751.12154168,3676,Census_Estimate,2024,Media/Wawa,49th Street,Sunday,Outbound,18,11,90314,39.94360933,-75.21643676
-8366971.38729743,4909230.20763436,3677,Census,2023,Lansdale/Doylestown,Delaware Valley University,Saturday,Inbound,24,3,90537,40.29723547,-75.16178279
-8387069.09165487,4871560.62848383,3678,Census,2022,Paoli/Thorndale,Villanova,Saturday,Inbound,251,11,90514,40.03865169,-75.34232354
-8370104.9574924,4858417.34020249,3679,Census_Estimate,2024,Media/Wawa,Penn Medicine,Sunday,Outbound,48,33,90406,39.94819754,-75.18993213
-8368959.34189597,4909267.4465563,3680,Census,2023,Lansdale/Doylestown,New Britain,Saturday,Inbound,30,1,90536,40.29749061,-75.17964089
-8385392.0557337,4870046.72698161,3681,Census,2022,Paoli/Thorndale,Rosemont,Saturday,Inbound,79,10,90515,40.02823889,-75.32725847
-8358259.63860703,4876979.44887575,3682,Census_Estimate,2024,Fox Chase,Fox Chase,Weekday,Inbound,875,0,90815,40.07590997,-75.08352382
-8372458.34503614,4907850.27442958,3683,Census,2023,Lansdale/Doylestown,Chalfont,Saturday,Inbound,26,1,90535,40.28778027,-75.21107297
-8384121.05542882,4869127.55254798,3684,Census,2022,Paoli/Thorndale,Bryn Mawr,Saturday,Inbound,318,16,90516,40.02191592,-75.31584088
-8358616.67694943,4875195.3836019,3685,Census_Estimate,2024,Fox Chase,Ryers,Weekday,Inbound,963,1,90814,40.06364549,-75.08673115
-8376428.91646363,4905823.70082899,3686,Census,2023,Lansdale/Doylestown,Link Belt,Saturday,Inbound,0,0,90534,40.27389194,-75.24674122
-8382371.92677902,4867988.62459257,3687,Census,2022,Paoli/Thorndale,Haverford,Saturday,Inbound,101,15,90517,40.01408046,-75.30012819
-8359299.95932351,4874355.45610576,3688,Census_Estimate,2024,Fox Chase,Cheltenham,Weekday,Inbound,185,0,90813,40.05787068,-75.09286918
-8377245.76998151,4905036.36468671,3689,Census,2023,Lansdale/Doylestown,Colmar,Saturday,Inbound,107,0,90533,40.26849547,-75.25407914
-8381273.21565004,4867165.35523978,3690,Census,2022,Paoli/Thorndale,Ardmore,Saturday,Inbound,213,61,90518,40.00841607,-75.2902583
-8360453.52090519,4873409.69656435,3691,Census_Estimate,2024,Fox Chase,Lawndale,Weekday,Inbound,112,1,90812,40.05136765,-75.1032318
-8378606.81996208,4903724.63718702,3692,Census,2023,Lansdale/Doylestown,Fortuna,Saturday,Inbound,27,0,90532,40.25950382,-75.26630566
-8379362.15610296,4866354.50521968,3693,Census,2022,Paoli/Thorndale,Wynnewood,Saturday,Inbound,104,10,90519,40.00283667,-75.27309096
-8362599.9977982,4870796.42594186,3694,Census_Estimate,2024,Fox Chase,Olney,Weekday,Inbound,105,4,90811,40.03339561,-75.12251393
-8379992.45819178,4902389.39008655,3695,Census,2023,Lansdale/Doylestown,Ninth Street,Saturday,Inbound,8,3,90539,40.25034972,-75.27875306
-8378070.07188652,4866651.18429039,3696,Census,2022,Paoli/Thorndale,Narberth,Saturday,Inbound,137,20,90520,40.00487815,-75.26148397
-8380673.03550223,4901330.73479959,3697,Census,2023,Lansdale/Doylestown,Lansdale,Saturday,Inbound,331,8,90531,40.24309098,-75.28486679
-8366767.39544375,4869201.30467147,3698,Census_Estimate,2024,Fox Chase,Wayne Junction,Weekday,Inbound,90,11,90009,40.02242328,-75.1599503
-8376956.09440257,4865579.16734099,3699,Census,2022,Paoli/Thorndale,Merion,Saturday,Inbound,35,9,90521,39.9975012,-75.25147694
-8380328.25900174,4899463.43965042,3700,Census,2023,Lansdale/Doylestown,Pennbrook,Saturday,Inbound,53,2,90530,40.23028585,-75.28176961
-8365607.61221572,4863251.22025145,3701,Census_Estimate,2024,Fox Chase,Temple University,Weekday,Inbound,130,128,90007,39.98147898,-75.14953179
-8376773.77756694,4864475.01192639,3702,Census,2022,Paoli/Thorndale,Overbrook,Saturday,Inbound,101,59,90522,39.98990226,-75.24983916
-8379827.08974863,4897141.21277221,3703,Census,2023,Lansdale/Doylestown,North Wales,Saturday,Inbound,173,8,90529,40.21435761,-75.27726753
-8358259.63860703,4876979.44887575,3704,Census_Estimate,2024,Fox Chase,Fox Chase,Weekday,Outbound,0,751,90815,40.07590997,-75.08352382
-8321576.08264115,4897733.67556003,3705,Census,2022,Trenton,Trenton Transit Center,Saturday,Inbound,594,0,90701,40.21842169,-74.75398983
-8377561.252758,4892835.75373792,3706,Census,2023,Lansdale/Doylestown,Gwynedd Valley,Saturday,Inbound,53,1,90528,40.1848164,-75.25691317
-8358616.67694943,4875195.3836019,3707,Census_Estimate,2024,Fox Chase,Ryers,Weekday,Outbound,1,186,90814,40.06364549,-75.08673115
-8328606.83021013,4886327.71550581,3708,Census,2022,Trenton,Levittown,Saturday,Inbound,85,8,90702,40.14013812,-74.81714811
-8376119.13769784,4890635.06645616,3709,Census,2023,Lansdale/Doylestown,Penllyn,Saturday,Inbound,32,3,90527,40.16971177,-75.24395843
-8359299.95932351,4874355.45610576,3710,Census_Estimate,2024,Fox Chase,Cheltenham,Weekday,Outbound,0,122,90813,40.05787068,-75.09286918
-8332800.41910547,4881203.40202328,3711,Census,2022,Trenton,Bristol,Saturday,Inbound,60,17,90703,40.10493855,-74.85481976
-8373937.40703529,4888175.63267118,3712,Census,2023,Lansdale/Doylestown,Ambler,Saturday,Inbound,144,30,90526,40.15282723,-75.22435961
-8360453.52090519,4873409.69656435,3713,Census_Estimate,2024,Fox Chase,Lawndale,Weekday,Outbound,1,90,90812,40.05136765,-75.1032318
-8338587.72684909,4879546.65314314,3714,Census,2022,Trenton,Croydon,Saturday,Inbound,77,12,90704,40.09355423,-74.90680803
-8372514.11610103,4885625.27740335,3715,Census,2023,Lansdale/Doylestown,Fort Washington,Saturday,Inbound,103,3,90525,40.13531406,-75.21157397
-8362599.9977982,4870796.42594186,3716,Census_Estimate,2024,Fox Chase,Olney,Weekday,Outbound,0,78,90811,40.03339561,-75.12251393
-8341584.77259416,4878004.83304597,3717,Census,2022,Trenton,Eddington,Saturday,Inbound,7,3,90705,40.08295793,-74.93373095
-8369425.65701651,4883133.17519904,3718,Census,2023,Lansdale/Doylestown,Oreland,Saturday,Inbound,37,3,90524,40.11819655,-75.18382987
-8366767.39544375,4869201.30467147,3719,Census_Estimate,2024,Fox Chase,Wayne Junction,Weekday,Outbound,19,90,90009,40.02242328,-75.1599503
-8343635.85758912,4876388.14767609,3720,Census,2022,Trenton,Cornwells Heights,Saturday,Inbound,53,12,90706,40.07184534,-74.95215616
-8367823.47120776,4882235.9425367,3721,Census,2023,Lansdale/Doylestown,North Hills,Saturday,Inbound,22,3,90523,40.11203267,-75.16943719
-8365607.61221572,4863251.22025145,3722,Census_Estimate,2024,Fox Chase,Temple University,Weekday,Outbound,117,89,90007,39.98147898,-75.14953179
-8347236.26276666,4873851.29177371,3723,Census,2022,Trenton,Torresdale,Saturday,Inbound,63,21,90707,40.05440413,-74.98449915
-8366076.78045482,4880681.70590404,3724,Census,2023,Lansdale/Doylestown,Glenside,Saturday,Inbound,158,56,90411,40.10135393,-75.1537464
-8358259.63860703,4876979.44887575,3725,Census_Estimate,2024,Fox Chase,Fox Chase,Saturday,Inbound,118,0,90815,40.07590997,-75.08352382
-8351597.7682083,4870701.8875815,3726,Census,2022,Trenton,Holmesburg Junction,Saturday,Inbound,36,5,90708,40.03274536,-75.02367922
-8353306.16283002,4869319.73571588,3727,Census,2022,Trenton,Tacony,Saturday,Inbound,10,22,90709,40.02323799,-75.03902599
-8364293.63368183,4879487.38722099,3728,Census,2023,Lansdale/Doylestown,Jenkintown-Wyncote,Saturday,Inbound,142,20,90410,40.09314695,-75.13772812
-8356747.83754563,4867495.16550718,3729,Census,2022,Trenton,Bridesburg,Saturday,Inbound,9,41,90710,40.01068534,-75.06994308
-8363174.72140485,4876298.35208365,3730,Census,2023,Lansdale/Doylestown,Elkins Park,Saturday,Inbound,0,0,90409,40.07122806,-75.12767676
-8366392.6595287,4865537.14175885,3731,Census,2022,Trenton,North Philadelphia,Saturday,Inbound,11,76,90810,39.99721199,-75.15658399
-8363337.68089423,4874589.34336908,3732,Census,2023,Lansdale/Doylestown,Melrose Park,Saturday,Inbound,0,0,90408,40.05947879,-75.12914065
-8358866.57473473,4894340.51079444,3733,Census,2022,Warminster,Warminster,Saturday,Inbound,152,0,90417,40.19514251,-75.08897602
-8363968.65980555,4871885.35475536,3734,Census,2023,Lansdale/Doylestown,Fern Rock Transportation Center,Saturday,Inbound,20,68,90407,40.04088499,-75.13480883
-8360409.07993808,4891491.1351718,3735,Census,2022,Warminster,Hatboro,Saturday,Inbound,48,0,90416,40.17558788,-75.10283258
-8366767.39544375,4869201.30467147,3736,Census,2023,Lansdale/Doylestown,Wayne Junction,Saturday,Inbound,31,22,90009,40.02242328,-75.1599503
-8358616.67694943,4875195.3836019,3737,Census_Estimate,2024,Fox Chase,Ryers,Saturday,Inbound,20,0,90814,40.06364549,-75.08673115
-8359299.95932351,4874355.45610576,3738,Census_Estimate,2024,Fox Chase,Cheltenham,Saturday,Inbound,29,0,90813,40.05787068,-75.09286918
-8361690.89047871,4886844.23239449,3739,Census,2022,Warminster,Willow Grove,Saturday,Inbound,62,0,90415,40.14368513,-75.11434728
-8366072.78965107,4864762.076971,3740,Census,2023,Lansdale/Doylestown,North Broad,Saturday,Inbound,4,20,90008,39.99187796,-75.15371055
-8360453.52090519,4873409.69656435,3741,Census_Estimate,2024,Fox Chase,Lawndale,Saturday,Inbound,27,0,90812,40.05136765,-75.1032318
-8362169.27374525,4885324.57599523,3742,Census,2022,Warminster,Crestmont,Saturday,Inbound,4,0,90414,40.13324886,-75.11864467
-8365607.61221572,4863251.22025145,3743,Census,2023,Lansdale/Doylestown,Temple University,Saturday,Inbound,116,124,90007,39.98147898,-75.14953179
-8362599.9977982,4870796.42594186,3744,Census_Estimate,2024,Fox Chase,Olney,Saturday,Inbound,13,1,90811,40.03339561,-75.12251393
-8363883.97795571,4883528.07545667,3745,Census,2022,Warminster,Roslyn,Saturday,Inbound,14,0,90413,40.12090929,-75.13404812
-8400140.54463756,4851593.0230556,3746,Census,2023,Media/Wawa,Wawa,Saturday,Inbound,128,0,90816,39.90118429,-75.4597464
-8366767.39544375,4869201.30467147,3747,Census_Estimate,2024,Fox Chase,Wayne Junction,Saturday,Inbound,29,1,90009,40.02242328,-75.1599503
-8366011.96022852,4882541.23426491,3748,Census,2022,Warminster,Ardsley,Saturday,Inbound,7,2,90412,40.11413005,-75.15316411
-8394734.96144662,4852555.51978163,3749,Census,2023,Media/Wawa,Elwyn,Saturday,Inbound,32,0,90301,39.90781696,-75.41118722
-8365607.61221572,4863251.22025145,3750,Census_Estimate,2024,Fox Chase,Temple University,Saturday,Inbound,37,14,90007,39.98147898,-75.14953179
-8366076.78045482,4880681.70590404,3751,Census,2022,Warminster,Glenside,Saturday,Inbound,96,3,90411,40.10135393,-75.1537464
-8392894.71445403,4853486.75320356,3752,Census,2023,Media/Wawa,Media,Saturday,Inbound,73,0,90302,39.91423358,-75.394656
-8358259.63860703,4876979.44887575,3753,Census_Estimate,2024,Fox Chase,Fox Chase,Saturday,Outbound,0,74,90815,40.07590997,-75.08352382
-8364293.63368183,4879487.38722099,3754,Census,2022,Warminster,Jenkintown-Wyncote,Saturday,Inbound,103,2,90410,40.09314695,-75.13772812
-8392163.40551204,4852268.48076566,3755,Census,2023,Media/Wawa,Moylan-Rose Valley,Saturday,Inbound,30,0,90303,39.90583901,-75.38808654
-8358616.67694943,4875195.3836019,3756,Census_Estimate,2024,Fox Chase,Ryers,Saturday,Outbound,0,32,90814,40.06364549,-75.08673115
-8363174.72140485,4876298.35208365,3757,Census,2022,Warminster,Elkins Park,Saturday,Inbound,90,1,90409,40.07122806,-75.12767676
-8390329.45474985,4851964.87377348,3758,Census,2023,Media/Wawa,Wallingford,Saturday,Inbound,46,0,90304,39.90374683,-75.37161188
-8359299.95932351,4874355.45610576,3759,Census_Estimate,2024,Fox Chase,Cheltenham,Saturday,Outbound,1,33,90813,40.05787068,-75.09286918
-8363337.68089423,4874589.34336908,3760,Census,2022,Warminster,Melrose Park,Saturday,Inbound,58,3,90408,40.05947879,-75.12914065
-8388046.70387579,4851754.11544804,3761,Census,2023,Media/Wawa,Swarthmore,Saturday,Inbound,215,8,90305,39.90229444,-75.35110558
-8360453.52090519,4873409.69656435,3762,Census_Estimate,2024,Fox Chase,Lawndale,Saturday,Outbound,0,14,90812,40.05136765,-75.1032318
-8363968.65980555,4871885.35475536,3763,Census,2022,Warminster,Fern Rock Transportation Center,Saturday,Inbound,36,16,90407,40.04088499,-75.13480883
-8385514.8734147,4852587.17229217,3764,Census,2023,Media/Wawa,Morton,Saturday,Inbound,76,3,90306,39.90803507,-75.32836176
-8362599.9977982,4870796.42594186,3765,Census_Estimate,2024,Fox Chase,Olney,Saturday,Outbound,0,14,90811,40.03339561,-75.12251393
-8366767.39544375,4869201.30467147,3766,Census,2022,Warminster,Wayne Junction,Saturday,Inbound,37,3,90009,40.02242328,-75.1599503
-8383450.9644144,4853708.58167786,3767,Census,2023,Media/Wawa,Secane,Saturday,Inbound,42,0,90307,39.91576199,-75.30982135
-8366767.39544375,4869201.30467147,3768,Census_Estimate,2024,Fox Chase,Wayne Junction,Saturday,Outbound,1,21,90009,40.02242328,-75.1599503
-8365607.61221572,4863251.22025145,3769,Census,2022,Warminster,Temple University,Saturday,Inbound,27,29,90007,39.98147898,-75.14953179
-8382176.01783357,4854567.18484037,3770,Census,2023,Media/Wawa,Primos,Saturday,Inbound,35,5,90308,39.92167749,-75.29836831
-8365607.61221572,4863251.22025145,3771,Census_Estimate,2024,Fox Chase,Temple University,Saturday,Outbound,21,28,90007,39.98147898,-75.14953179
-8432762.38745605,4818129.22319261,3772,Census,2022,Warminster,Newark,Saturday,Inbound,0,0,90201,39.67018255,-75.7527934
-8381280.84994072,4855292.04414958,3773,Census,2023,Media/Wawa,Clifton-Aldan,Saturday,Inbound,19,3,90309,39.92667114,-75.29032688
-8358259.63860703,4876979.44887575,3774,Census_Estimate,2024,Fox Chase,Fox Chase,Sunday,Inbound,83,0,90815,40.07590997,-75.08352382
-8423896.19521732,4821651.32362497,3775,Census,2022,Warminster,Churchmans Crossing,Saturday,Inbound,0,0,90202,39.69453224,-75.67314704
-8380370.34444843,4856172.22635966,3776,Census,2023,Media/Wawa,Gladstone,Saturday,Inbound,20,0,90310,39.93273434,-75.28214767
-8358616.67694943,4875195.3836019,3777,Census_Estimate,2024,Fox Chase,Ryers,Sunday,Inbound,32,0,90814,40.06364549,-75.08673115
-8410291.50406261,4827790.17493953,3778,Census,2022,Warminster,Wilmington,Saturday,Inbound,212,0,90203,39.73695205,-75.55093402
-8379196.7464716,4856831.65197025,3779,Census,2023,Media/Wawa,Lansdowne,Saturday,Inbound,49,6,90311,39.93727649,-75.27160506
-8359299.95932351,4874355.45610576,3780,Census_Estimate,2024,Fox Chase,Cheltenham,Sunday,Inbound,19,0,90813,40.05787068,-75.09286918
-8399277.54807755,4836610.04408859,3781,Census,2022,Warminster,Claymont,Saturday,Inbound,40,0,90204,39.79785217,-75.45199397
-8377465.20630135,4857180.81110057,3782,Census,2023,Media/Wawa,Fernwood-Yeadon,Saturday,Inbound,20,4,90312,39.93968139,-75.25605037
-8395664.70406012,4840059.50200202,3783,Census,2022,Warminster,Marcus Hook,Saturday,Inbound,31,0,90205,39.8216556,-75.41953924
-8375515.30627074,4857928.9957994,3784,Census,2023,Media/Wawa,Angora,Saturday,Inbound,11,3,90313,39.94483437,-75.23853412
-8360453.52090519,4873409.69656435,3785,Census_Estimate,2024,Fox Chase,Lawndale,Sunday,Inbound,25,0,90812,40.05136765,-75.1032318
-8392713.78911203,4841803.35121124,3786,Census,2022,Wilmington/Newark,Highland Avenue,Saturday,Inbound,20,4,90206,39.83368612,-75.39303072
-8373055.43940766,4857751.12154168,3787,Census,2023,Media/Wawa,49th Street,Saturday,Inbound,9,14,90314,39.94360933,-75.21643676
-8362599.9977982,4870796.42594186,3788,Census_Estimate,2024,Fox Chase,Olney,Sunday,Inbound,14,0,90811,40.03339561,-75.12251393
-8389029.12175914,4844103.68642014,3789,Census,2022,Warminster,Chester Transportation Center,Saturday,Inbound,42,15,90207,39.84955252,-75.35993079
-8370104.9574924,4858417.34020249,3790,Census,2023,Media/Wawa,Penn Medicine,Saturday,Inbound,105,75,90406,39.94819754,-75.18993213
-8366767.39544375,4869201.30467147,3791,Census_Estimate,2024,Fox Chase,Wayne Junction,Sunday,Inbound,15,1,90009,40.02242328,-75.1599503
-8386995.37811446,4845245.05376761,3792,Census,2022,Warminster,Eddystone,Saturday,Inbound,4,1,90208,39.85742366,-75.34166136
-8358259.63860703,4876979.44887575,3793,Census,2023,Fox Chase,Fox Chase,Saturday,Inbound,101,0,90815,40.07590997,-75.08352382
-8365607.61221572,4863251.22025145,3794,Census_Estimate,2024,Fox Chase,Temple University,Sunday,Inbound,36,6,90007,39.98147898,-75.14953179
-8358616.67694943,4875195.3836019,3795,Census,2023,Fox Chase,Ryers,Saturday,Inbound,17,0,90814,40.06364549,-75.08673115
-8385804.81616042,4847337.55492737,3796,Census,2022,Warminster,Crum Lynne,Saturday,Inbound,10,0,90209,39.8718517,-75.33096636
-8358259.63860703,4876979.44887575,3797,Census_Estimate,2024,Fox Chase,Fox Chase,Sunday,Outbound,0,83,90815,40.07590997,-75.08352382
-8359299.95932351,4874355.45610576,3798,Census,2023,Fox Chase,Cheltenham,Saturday,Inbound,25,0,90813,40.05787068,-75.09286918
-8384816.61968231,4848595.95869516,3799,Census,2022,Warminster,Ridley Park,Saturday,Inbound,12,3,90210,39.88052708,-75.32208924
-8358616.67694943,4875195.3836019,3800,Census_Estimate,2024,Fox Chase,Ryers,Sunday,Outbound,0,18,90814,40.06364549,-75.08673115
-8360453.52090519,4873409.69656435,3801,Census,2023,Fox Chase,Lawndale,Saturday,Inbound,23,0,90812,40.05136765,-75.1032318
-8383405.78539906,4849698.5189891,3802,Census,2022,Warminster,Prospect Park,Saturday,Inbound,17,0,90211,39.88812718,-75.3094155
-8359299.95932351,4874355.45610576,3803,Census_Estimate,2024,Fox Chase,Cheltenham,Sunday,Outbound,0,12,90813,40.05787068,-75.09286918
-8362599.9977982,4870796.42594186,3804,Census,2023,Fox Chase,Olney,Saturday,Inbound,11,1,90811,40.03339561,-75.12251393
-8382597.66712162,4850147.27416193,3805,Census,2022,Warminster,Norwood,Saturday,Inbound,15,5,90212,39.89122027,-75.30215605
-8360453.52090519,4873409.69656435,3806,Census_Estimate,2024,Fox Chase,Lawndale,Sunday,Outbound,0,21,90812,40.05136765,-75.1032318
-8366767.39544375,4869201.30467147,3807,Census,2023,Fox Chase,Wayne Junction,Saturday,Inbound,25,1,90009,40.02242328,-75.1599503
-8381246.37206803,4850880.5968887,3808,Census,2022,Warminster,Glenolden,Saturday,Inbound,31,1,90213,39.89627447,-75.29001716
-8362599.9977982,4870796.42594186,3809,Census_Estimate,2024,Fox Chase,Olney,Sunday,Outbound,1,2,90811,40.03339561,-75.12251393
-8365607.61221572,4863251.22025145,3810,Census,2023,Fox Chase,Temple University,Saturday,Inbound,32,12,90007,39.98147898,-75.14953179
-8380104.10384869,4851501.86113977,3811,Census,2022,Warminster,Folcroft,Saturday,Inbound,16,5,90214,39.90055605,-75.27975599
-8366767.39544375,4869201.30467147,3812,Census_Estimate,2024,Fox Chase,Wayne Junction,Sunday,Outbound,1,14,90009,40.02242328,-75.1599503
-8387376.64180445,4883519.05269921,3813,Census,2023,Manayunk/Norristown,Elm Street,Saturday,Inbound,55,0,90228,40.12084731,-75.34508631
-8379120.00504103,4852038.94549016,3814,Census,2022,Warminster,Sharon Hill,Saturday,Inbound,16,2,90215,39.90425727,-75.27091568
-8365607.61221572,4863251.22025145,3815,Census_Estimate,2024,Fox Chase,Temple University,Sunday,Outbound,13,30,90007,39.98147898,-75.14953179
-8387789.15621509,4882951.57009922,3816,Census,2023,Manayunk/Norristown,Main Street,Saturday,Inbound,33,0,90227,40.11694899,-75.34879199
-8378464.28982566,4852583.77643779,3817,Census,2022,Warminster,Curtis Park,Saturday,Inbound,4,1,90216,39.90801167,-75.26502529
-8387376.64180445,4883519.05269921,3818,Census_Estimate,2024,Manyunk/Norristown,Elm Street,Weekday,Inbound,140,0,90228,40.12084731,-75.34508631
-8387260.60014085,4882329.48041354,3819,Census,2023,Manayunk/Norristown,Norristown Transportation Center,Saturday,Inbound,142,1,90226,40.11267529,-75.34404389
-8377298.56547641,4853300.32160788,3820,Census,2022,Warminster,Darby,Saturday,Inbound,14,14,90217,39.91294903,-75.25455341
-8387789.15621509,4882951.57009922,3821,Census_Estimate,2024,Manyunk/Norristown,Main Street,Weekday,Inbound,159,2,90227,40.11694899,-75.34879199
-8383533.40206331,4876557.427266,3822,Census,2023,Manayunk/Norristown,Conshohocken,Saturday,Inbound,97,6,90225,40.073009,-75.3105619
-8380808.42338013,4876733.02338353,3823,Census,2023,Manayunk/Norristown,Spring Mill,Saturday,Inbound,55,0,90224,40.07421606,-75.286083
-8378616.86431974,4874451.21757654,3824,Census,2023,Manayunk/Norristown,Miquon,Saturday,Inbound,10,0,90223,40.0585291,-75.26639589
-8375174.55842262,4870897.66476746,3825,Census,2023,Manayunk/Norristown,Ivy Ridge,Saturday,Inbound,47,5,90222,40.03409194,-75.23547313
-8374005.14494544,4869835.83020868,3826,Census,2023,Manayunk/Norristown,Manayunk,Saturday,Inbound,133,17,90221,40.02678819,-75.22496811
-8372361.95126267,4868350.02112733,3827,Census,2023,Manayunk/Norristown,Wissahickon,Saturday,Inbound,61,7,90220,40.01656685,-75.21020705
-8370339.71360056,4867599.91988049,3828,Census,2023,Manayunk/Norristown,East Falls,Saturday,Inbound,120,14,90219,40.01140609,-75.19204098
-8367376.94646629,4866503.08052668,3829,Census,2023,Manayunk/Norristown,Allegheny,Saturday,Inbound,9,33,90218,40.00385904,-75.16542599
-8366072.78965107,4864762.076971,3830,Census,2023,Manayunk/Norristown,North Broad,Saturday,Inbound,4,23,90008,39.99187796,-75.15371055
-8365607.61221572,4863251.22025145,3831,Census,2023,Manayunk/Norristown,Temple University,Saturday,Inbound,95,48,90007,39.98147898,-75.14953179
-8433865.67158972,4864878.92936637,3832,Census,2023,Paoli/Thorndale,Thorndale,Saturday,Inbound,28,0,90501,39.99268217,-75.76270437
-8428056.64430025,4866243.90316976,3833,Census,2023,Paoli/Thorndale,Downingtown,Saturday,Inbound,13,1,90502,40.00207559,-75.71052099
-8420034.47978029,4868080.26645766,3834,Census,2023,Paoli/Thorndale,Whitford,Saturday,Inbound,2,0,90503,40.01471096,-75.63845666
-8418171.88428673,4868766.9547739,3835,Census,2023,Paoli/Thorndale,Exton,Saturday,Inbound,36,0,90504,40.01943522,-75.62172468
-8406350.92433233,4871241.40441246,3836,Census,2023,Paoli/Thorndale,Malvern,Saturday,Inbound,226,0,90505,40.03645616,-75.51553519
-8402810.38677695,4872186.92946878,3837,Census,2023,Paoli/Thorndale,Paoli,Saturday,Inbound,187,3,90506,40.042959,-75.48373
-8400239.82715181,4872183.15174894,3838,Census,2023,Paoli/Thorndale,Daylesford,Saturday,Inbound,130,0,90507,40.04293302,-75.46063827
-8398216.4963323,4872932.84940729,3839,Census,2023,Paoli/Thorndale,Berwyn,Saturday,Inbound,84,3,90508,40.04808862,-75.44246238
-8396046.33510443,4872828.38914217,3840,Census,2023,Paoli/Thorndale,Devon,Saturday,Inbound,64,2,90509,40.04737028,-75.42296749
-8393905.01564343,4873166.40207674,3841,Census,2023,Paoli/Thorndale,Strafford,Saturday,Inbound,95,4,90510,40.04969466,-75.40373169
-8392070.47266154,4872607.68602396,3842,Census,2023,Paoli/Thorndale,Wayne,Saturday,Inbound,131,8,90511,40.04585255,-75.38725171
-8390532.06401546,4872352.76231901,3843,Census,2023,Paoli/Thorndale,St. Davids,Saturday,Inbound,43,1,90512,40.04409945,-75.37343195
-8388974.06313899,4872445.69943406,3844,Census,2023,Paoli/Thorndale,Radnor,Saturday,Inbound,69,11,90513,40.04473858,-75.35943619
-8387069.09165487,4871560.62848383,3845,Census,2023,Paoli/Thorndale,Villanova,Saturday,Inbound,265,9,90514,40.03865169,-75.34232354
-8385392.0557337,4870046.72698161,3846,Census,2023,Paoli/Thorndale,Rosemont,Saturday,Inbound,61,14,90515,40.02823889,-75.32725847
-8384121.05542882,4869127.55254798,3847,Census,2023,Paoli/Thorndale,Bryn Mawr,Saturday,Inbound,264,20,90516,40.02191592,-75.31584088
-8382371.92677902,4867988.62459257,3848,Census,2023,Paoli/Thorndale,Haverford,Saturday,Inbound,93,10,90517,40.01408046,-75.30012819
-8381273.21565004,4867165.35523978,3849,Census,2023,Paoli/Thorndale,Ardmore,Saturday,Inbound,210,82,90518,40.00841607,-75.2902583
-8379362.15610296,4866354.50521968,3850,Census,2023,Paoli/Thorndale,Wynnewood,Saturday,Inbound,165,27,90519,40.00283667,-75.27309096
-8378070.07188652,4866651.18429039,3851,Census,2023,Paoli/Thorndale,Narberth,Saturday,Inbound,105,25,90520,40.00487815,-75.26148397
-8376956.09440257,4865579.16734099,3852,Census,2023,Paoli/Thorndale,Merion,Saturday,Inbound,55,13,90521,39.9975012,-75.25147694
-8376773.77756694,4864475.01192639,3853,Census,2023,Paoli/Thorndale,Overbrook,Saturday,Inbound,159,72,90522,39.98990226,-75.24983916
-8321576.08264115,4897733.67556003,3854,Census,2023,Trenton,Trenton Transit Center,Saturday,Inbound,793,0,90701,40.21842169,-74.75398983
