structure_id,id_type,standpipe_status,standpipe_casefile,fire_alarm_status,fire_alarm_casefile,smoke_control_status,smoke_control_casefile,pier_status,pier_casefile,fire_escape_status,fire_escape_casefile,private_bridge_status,private_bridge_casefile,emer_stdby_pwr_sys_status,emer_stdby_pwr_sys_casefile,special_hazards_status,special_hazards_casefile,facade_status,facade_casefile,sprinkler_status,sprinkler_casefile,damper_status,damper_casefile,objectid
1006580,BIN,,,,,,,,,Active,,,,,,,,,,Expired,,,,5260
1533754,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5261
1229437,BIN,,,Active,,,,,,,,,,,,Expired,,,,Expired,,,,5262
1032033,BIN,,,Expired,,,,,,,,,,,,,,,,Active,,,,5263
1087628,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5264
1293108,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5265
1532212,BIN,,,,,,,,,,,,,,,Active,,,,,,,,5266
1454524,BIN,,,Active,,,,,,,,,,,,,,Active,,Active,,,,5267
1331412,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5268
1475958,BIN,,,Expired,CF-2025-123850,,,,,,,,,,,Active,,,,Deficient,CF-2025-123850,,,5269
1027866,BIN,,,Active,,,,,,,,,,,,,,Active,,Expired,,,,5270
1298054,BIN,,,Active,,,,,,,,,,Active,,,,,,Deficient,,,,5271
1126013,BIN,,,Expired,,,,,,Active,,,,Expired,,Expired,,,,Active,,,,5272
1523520,BIN,,,Expired,,,,,,Active,,,,,,,,,,,,,,5273
1500822,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5274
1242561,BIN,,,Expired,,,,,,,,,,Expired,,,,,,Expired,,,,5275
1112625,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5276
1482524,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5277
1506746,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,5278
1104947,BIN,,,Expired,,,,,,,,,,Expired,,Expired,,,,,,,,5279
1492705,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5280
1103659,BIN,,,Active,,,,,,,,,,Active,,Active,,,,,,,,5281
1482410,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5282
1375847,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5283
1270937,BIN,,,Active,,,,,,,,,,Expired,,,,,,,,,,5284
1455296,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5285
1234067,BIN,,,Active,,,,,,,,,,,,Expired,,,,,,,,5286
1391863,BIN,,,,,,,,,,,,,,,Active,,,,,,,,5287
3000446,BIN,,,,,,,,,,,,,,,,,,,Active,,,,5288
1547252,BIN,,,,,,,,,,,,,,,,,,,Active,,,,5289
1039031,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5290
1032498,BIN,,,Expired,,,,,,,,,,Active,,Active,,,,Expired,,,,5291
1480303,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5292
1014266,BIN,,,,,,,,,,,,,,,Active,,,,,,,,5293
1073601,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5294
1022914,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5295
1063462,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,5296
1249524,BIN,,,Deficient,CF-2024-033470,,,,,,,,,Active,,,,,,Active,,,,5297
1514595,BIN,,,Active,,,,,,Active,,,,,,,,,,,,,,5298
1435597,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5299
1474124,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,5300
1305260,BIN,,,Expired,,,,,,,,,,Expired,,,,,,,,,,5301
1453280,BIN,,,Expired,,,,,,,,,,Expired,,,,Expired,,,,,,5302
1373705,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5303
1127020,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5304
1503907,BIN,,,Active,,,,,,,,,,Expired,,,,,,,,,,5305
1150572,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5306
1074886,BIN,,,,,,,,,Expired,,,,,,,,,,,,,,5307
1483962,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5308
1490344,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5309
1437454,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5310
1546232,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5311
1549799,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,5312
1546228,BIN,,,Expired,,,,,,,,,,,,,,,,Active,,,,5313
1473621,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5314
1075423,BIN,,,Expired,,,,,,,,,,,,,,,,Active,,,,5315
1509313,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5316
1156608,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5317
1497796,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,5318
1446990,BIN,,,Expired,,,,,,,,,,,,Active,,,,Active,,,,5319
1041814,BIN,Expired,,Active,,,,,,,,,,,,Active,,,,,,,,5320
1035173,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,5321
1497463,BIN,,,,,,,,,,,,,,,,,,,Active,,,,5322
1544005,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,5323
1506015,BIN,,,Active,,,,,,,,,,Active,,,,,,,,,,5324
1367002,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5325
1381229,BIN,,,Active,,,,,,,,,,Active,,Expired,,Active,,,,,,5326
1076209,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5327
1524288,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,5328
1182211,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5329
1072157,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,5330
1053626,BIN,,,,,,,,,,,,,,,Active,,,,Expired,,,,5331
1521107,BIN,,,Expired,,,,,,,,,,Expired,,,,,,Active,,,,5332
1298637,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,5333
1015099,BIN,,,,,,,,,,,,,,,Expired,,,,,,,,5334
1359716,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,5335
1517861,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,5336
1392829,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,5337
1550297,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,5338
1299297,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,5339
1465631,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5340
1117975,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5341
1280193,BIN,,,Expired,,,,,,,,,,,,Active,,,,,,,,5342
1038309,BIN,,,Expired,,,,,,,,,,,,Expired,,,,Expired,,,,5343
1201049,BIN,,,,,,,,,,,,,,,Active,,,,,,,,5344
1295710,BIN,,,,,,,,,,,,,,,Expired,,,,,,,,5345
1112222,BIN,,,,,,,,,,,,,,,Active,,,,,,,,5346
1236035,BIN,,,Active,,,,,,,,,,Expired,,Active,,,,,,,,5347
1054041,BIN,,,Active,,,,,,,,,,,,Expired,,,,Expired,,,,5348
1082239,BIN,,,Active,,,,,,,,,,,,,,,,Deficient,CF-2025-063735,,,5349
1545583,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,5350
1465610,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,5351
1422605,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,5352
1217181,BIN,,,Deficient,CF-2025-120677,,,,,,,,,,,,,,,Active,,,,5353
1527968,BIN,Expired,,,,,,,,Active,,,,,,,,,,Active,,,,5354
1177178,BIN,,,Expired,CF-2024-104549,,,,,,,,,,,,,Active,,Deficient,CF-2025-096771,,,5355
1309249,BIN,,,Active,,,,,,,,,,Active,,,,,,,,,,5356
1238007,BIN,,,Expired,,,,,,,,,,Expired,,,,,,,,,,5357
1466018,BIN,Expired,CF-2025-110715,Expired,CF-2025-110715,,,,,,,,,,,Active,,Active,,Active,,,,5358
1062821,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5359
1410853,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,5360
1496962,BIN,Expired,,Expired,,,,,,,,,,Active,,Active,,Active,,Active,,,,5361
1503244,BIN,,,Active,,,,,,Active,,,,,,,,Active,,,,,,5362
1543177,BIN,,,Expired,,,,,,Active,,Active,,,,Expired,,Active,,Active,,,,5363
1403473,BIN,,,Expired,,,,,,,,,,,,,,,,Active,,,,5364
1424463,BIN,,,Active,,,,,,,,,,Active,,,,,,Active,,,,5365
1055486,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,5366
1062824,BIN,,,Active,,,,,,,,,,Active,,,,,,Active,,,,5367
1049088,BIN,,,Active,,,,,,,,,,,,,,Active,,Expired,,,,5368
1536527,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5369
1390215,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,5370
1415561,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5371
1417510,BIN,,,Active,,,,,,,,,,,,Active,,,,Active,,,,5372
1040689,BIN,,,,,,,,,,,,,,,Active,,,,Expired,,,,5373
1503350,BIN,,,Active,,,,,,,,,,Active,,Expired,,,,,,,,5374
1498256,BIN,,,Expired,,,,,,,,,,,,Active,,Active,,Expired,,,,5375
1186444,BIN,,,,,,,,,,,,,,,,,,,Active,,,,5376
1322245,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,5377
1090767,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5378
1256668,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,5379
1299696,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,5380
1549698,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,5381
1439895,BIN,,,Active,,,,,,Active,,,,Active,,,,,,,,,,5382
1112611,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,5383
1406212,BIN,,,Active,,,,,,,,,,Active,,,,,,,,,,5384
1443805,BIN,,,Expired,,,,,,,,,,Active,,,,,,Active,,,,5385
1453832,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,5386
1496164,BIN,,,Active,,,,,,,,,,Active,,,,,,,,,,5387
1428653,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,5388
1066136,BIN,,,Expired,,,,,,,,,,Expired,,,,,,,,,,5389
1439440,BIN,,,,,,,,,Active,,,,,,,,,,Active,,,,5390
1511074,BIN,,,Active,,,,,,,,,,,,Expired,,Active,,,,Active,,5391
1141399,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,5392
1212146,BIN,,,Expired,CF-2024-046126,,,,,,,,,,,,,,,Deficient,CF-2024-046126,,,5393
1307995,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,5394
1088428,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5395
1396965,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,5396
1001004,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,5397
1415349,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,5398
1064000,BIN,,,Expired,,,,,,,,,,,,,,,,Active,,,,5399
1055107,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,5400
1497280,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5401
1190475,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,5402
1511745,BIN,,,,,,,,,,,,,,,,,,,Active,,,,5403
1200936,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5404
1548159,BIN,,,,,,,,,,,,,,,,,,,Active,,,,5405
1514110,BIN,,,,,,,,,,,,,,,,,,,Active,,,,5406
1491439,BIN,,,Active,,,,,,,,,,,,Expired,,,,,,,,5407
1152360,BIN,,,,,,,,,,,,,Active,,,,,,,,,,5408
1451712,BIN,,,Active,,,,,,,,,,,,Active,,,,Expired,,,,5409
1411352,BIN,,,Active,,,,,,,,,,Active,,,,,,,,,,5410
1412238,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5411
1361411,BIN,,,Active,,,,,,,,,,Active,,Active,,,,,,,,5412
1481319,BIN,,,Expired,CF-2025-095383,,,,,,,,,Expired,CF-2025-095383,,,Expired,,Expired,CF-2025-095383,,,5413
1075098,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5414
1547594,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5415
1435799,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5416
1546081,BIN,,,,,,,,,,,,,,,,,,,Active,,,,5417
1521945,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,5418
1535049,BIN,,,Expired,,,,,,,,,,,,,,,,Active,,,,5419
1063849,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,5420
1457402,BIN,,,,,,,,,,,,,,,,,,,Deficient,CF-2025-123599,,,5421
1505596,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,5422
1197694,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5423
1011129,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,5424
1401940,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,5425
1158561,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5426
1425390,BIN,,,Active,,,,,,,,,,Active,,,,,,,,,,5427
1471796,BIN,,,,,,,,,,,,,,,Expired,,,,,,,,5428
1025272,BIN,,,Expired,,,,,,,,,,Expired,,Active,,,,,,,,5429
1546772,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5430
1501349,BIN,,,Active,,,,,,Active,,,,,,,,,,Deficient,CF-2025-083223,,,5431
1160365,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5432
1108466,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5433
1095745,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5434
1001035,BIN,Active,,Expired,,,,,,,,,,,,,,,,Expired,,,,5435
1286816,BIN,,,Active,,,,,,,,,,,,,,,,Deficient,CF-2024-088819,,,5436
1301197,BIN,,,Active,,,,,,,,,,,,Active,,,,Expired,,,,5437
1218529,BIN,,,Active,,,,,,,,,,,,,,,,Deficient,CF-2025-049117,,,5438
1125401,BIN,,,Active,,,,,,Expired,,,,,,,,,,Active,,,,5439
1298626,BIN,,,Active,,,,,,,,,,,,Active,,,,Active,,,,5440
1500494,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5441
1394714,BIN,,,Expired,,,,,,Active,,,,,,,,,,,,,,5442
1510863,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,5443
1019199,BIN,,,Active,,,,,,,,,,,,,,Expired,,Active,,,,5444
1197974,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5445
1028016,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,5446
1406256,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5447
1438396,BIN,,,Active,,,,,,,,,,Expired,,,,,,,,,,5448
1408762,BIN,,,Expired,,,,,,,,,,Active,,Active,,,,,,,,5449
1538745,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,5450
1419584,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,5451
1389257,BIN,,,,,,,,,,,,,,,Active,,,,Active,,,,5452
1478444,BIN,,,Deficient,CF-2025-127299,,,,,,,,,,,Expired,,,,Expired,,,,5453
1006612,BIN,,,,,,,,,Active,,,,,,,,Active,,,,,,5454
1418873,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,5455
1520010,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5456
1159900,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5457
1545392,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,5458
1418455,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5459
1446615,BIN,,,Active,,,,,,,,,,Active,,,,Active,,Expired,,,,5460
1550079,BIN,,,,,,,,,Expired,CF-2025-002697,,,,,,,,,,,,,5461
1059237,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5462
1437522,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5463
1386291,BIN,,,Active,,,,,,,,,,Active,,,,Active,,Active,,,,5464
1525190,BIN,,,Expired,,,,,,,,,,Expired,,,,Active,,,,Active,,5465
1542141,BIN,,,Expired,,,,,,,,,,,,,,,,Deficient,CF-2025-109501,,,5466
1006611,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,5467
1446563,BIN,,,,,,,,,,,,,,,,,,,Active,,,,5468
1128300,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5469
1361562,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,5470
1502851,BIN,,,Active,,Deficient,CF-2025-092533,,,,,Expired,,Active,,Active,,Active,,Active,,Active,,5471
1046231,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,5472
1549672,BIN,,,Active,,,,,,,,,,,,Expired,,,,Expired,,,,5473
1036426,BIN,,,Deficient,CF-2023-085736,,,,,,,,,Deficient,CF-2023-085736,,,Active,,Deficient,CF-2023-085736,,,5474
1428238,BIN,,,Active,,,,,,,,,,Active,,,,,,,,,,5475
1418674,BIN,,,Expired,,,,,,Active,,,,,,,,,,,,,,5476
1276330,BIN,,,Expired,,,,,,,,,,Active,,,,Active,,Active,,,,5477
1058899,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5478
1543298,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5479
1177224,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,5480
1066052,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,5481
1256646,BIN,,,Expired,,,,,,,,,,,,Active,,,,Expired,,,,5482
1502842,BIN,,,Active,,,,,,,,,,,,,,Active,,Expired,,,,5483
1007450,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,5484
1145463,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,5485
1061953,BIN,,,Active,,,,,,,,,,,,Active,,,,Deficient,CF-2025-114806,,,5486
1437802,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5487
1263208,BIN,,,,,,,,,,,,,,,Active,,,,,,,,5488
1457710,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,5489
1247814,BIN,,,Expired,,,,,,,,,,,,Active,,,,Expired,,,,5490
1277760,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,5491
1177525,BIN,,,Expired,,,,,,,,,,,,Expired,,,,,,,,5492
1544580,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,5493
1498344,BIN,,,Active,,,,,,,,,,Expired,,,,Active,,Active,,,,5494
1408768,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,5495
1488541,BIN,,,Expired,,,,,,Active,,,,Expired,,,,,,Active,,,,5496
1530176,BIN,,,,,,,,,Active,,,,,,,,,,,,,,5497
1401040,BIN,,,Active,,,,,,Active,,,,Active,,,,,,Active,,,,5498
1520021,BIN,,,Expired,,,,,,Active,,,,,,,,,,,,,,5499
1547764,BIN,,,,,,,,,,,,,,,Active,,,,,,,,5500
1501683,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5501
1247694,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5502
1418332,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5503
1544608,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,5504
1385096,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5505
1388533,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5506
1494621,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,5507
1421687,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5508
2000030,BIN,,,Active,,Active,,,,,,Active,,Active,,,,,,Active,,,,5509
1374476,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,5510
1017562,BIN,,,,,,,,,,,,,,,Expired,,,,,,,,5511
1448509,BIN,,,Expired,,,,,,,,,,Active,,,,Active,,,,Active,,5512
1401960,BIN,,,Expired,,,,,,,,,,,,Expired,,,,,,,,5513
1402802,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,5514
1290326,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,5515
1208340,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,5516
1198368,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5517
1006775,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5518
1503780,BIN,,,Active,,,,,,,,,,Active,,Active,,Active,,Active,,,,5519
1313719,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,5520
1523320,BIN,,,,,,,,,Active,,,,,,,,,,,,,,5521
1177630,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5522
1536280,BIN,,,,,,,,,,,,,,,,,,,Active,,,,5523
1541321,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5524
1534240,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5525
1265031,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,5526
1290627,BIN,,,Expired,,,,,,,,,,,,Active,,,,Expired,,,,5527
1550889,BIN,,,,,,,,,,,,,,,,,,,Active,,,,5528
1526889,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,5529
1207751,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5530
1432193,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5531
1509476,BIN,,,Active,,,,,,,,,,Active,,,,,,,,,,5532
1165249,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5533
1244657,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,5534
1001367,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,5535
1031482,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,5536
1455039,BIN,,,Expired,,,,,,,,,,,,,,,,Active,,,,5537
1175586,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,5538
1317969,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5539
1073592,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,5540
1113441,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5541
1113105,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5542
1105065,BIN,,,Expired,CF-2025-046674,,,,,,,,,,,Active,,,,,,,,5543
1543661,BIN,,,,,,,,,,,,,,,Active,,,,,,,,5544
1310523,BIN,,,,,,,,,,,,,,,Active,,,,,,,,5545
1539784,BIN,,,Expired,,,,,,,,,,,,Active,,,,,,,,5546
1329078,BIN,,,Expired,,,,,,,,,,,,Expired,,,,,,,,5547
1003402,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,5548
1217569,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5549
1134304,BIN,,,Expired,,,,,,,,,,Expired,,,,,,Deficient,,,,5550
1097282,BIN,,,Deficient,CF-2025-021615,,,,,,,,,,,,,,,Deficient,CF-2025-021615,,,5551
1526291,BIN,,,Active,,,,,,,,,,Active,,,,,,Active,,,,5552
1126550,BIN,,,Active,,,,,,,,,,Expired,,Active,,,,Deficient,CF-2025-113235,,,5553
1542128,BIN,,,Deficient,CF-2025-008417,,,,,,,,,,,,,,,Deficient,CF-2025-008417,,,5554
1477099,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5555
1240294,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,5556
1154308,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5557
1150147,BIN,,,,,,,,,Expired,,,,,,,,,,,,,,5558
1529595,BIN,,,Expired,,,,,,,,,,,,,,Active,,Active,,,,5559
1321547,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5560
1256638,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,5561
1510100,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5562
1313402,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,5563
1434071,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,5564
1218628,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,5565
1376631,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,5566
1257838,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,5567
1519750,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5568
1142559,BIN,,,,,,,,,,,,,,,Expired,,,,,,,,5569
1500591,BIN,,,Expired,,,,,,,,,,,,Expired,,,,,,,,5570
1386375,BIN,,,Expired,,,,,,,,,,,,,,,,Active,,,,5571
1173234,BIN,,,Expired,,,,,,,,,,,,Expired,,,,,,,,5572
1254257,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5573
1181877,BIN,,,Active,,,,,,,,,,Active,,,,,,,,,,5574
1450313,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5575
1050219,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5576
1507712,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5577
1530187,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5578
1404508,BIN,,,Expired,,,,,,Active,,,,,,,,,,,,,,5579
1256567,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5580
1104625,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5581
1195090,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5582
1528612,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5583
1540267,BIN,,,,,,,,,Expired,,,,,,,,,,Expired,,,,5584
1374757,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5585
1175917,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5586
1463613,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,5587
1445655,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,5588
1287591,BIN,,,Expired,,,,,,,,,,,,Active,,,,,,,,5589
1345500,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5590
1472195,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5591
1459870,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5592
1518062,BIN,,,Expired,,,,,,,,,,Expired,,,,,,,,,,5593
1325939,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5594
1377873,BIN,,,Active,,,,,,,,,,,,Active,,,,Active,,,,5595
1543531,BIN,,,,,,,,,,,Active,,,,,,Expired,,Expired,,,,5596
1371313,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,5597
1374863,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5598
1394548,BIN,,,Expired,,,,,,,,,,,,Expired,,Active,,Active,,,,5599
1538476,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,5600
1034309,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,5601
1126491,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5602
1143393,BIN,,,,,,,,,,,,,,,Active,,,,Expired,,,,5603
1469102,BIN,,,,,,,,,,,,,,,Expired,,,,,,,,5604
1005085,BIN,,,,,,,,,,,,,,,Deficient,,,,,,,,5605
1123623,BIN,,,Active,,,,,,,,,,,,Active,,,,Active,,,,5606
1129187,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,5607
1280128,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,5608
1084792,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,5609
1000929,BIN,,,Expired,,,,,,,,,,,,,,,,Deficient,,,,5610
1373846,BIN,,,,,,,,,,,,,,,,,,,Active,,,,5611
1187758,BIN,,,Deficient,,,,,,,,,,,,,,,,Deficient,CF-2025-112137,,,5612
1504954,BIN,,,Active,,,,,,Active,,,,,,,,Active,,Active,,,,5613
1172414,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,5614
1550153,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5615
1224656,BIN,,,Active,,,,,,,,,,,,,,,,,,,,5616
1057544,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,5617
1370504,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,5618
1326550,BIN,,,Expired,,,,,,,,,,Expired,,Expired,,,,,,,,5619
1018368,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,5620
1007445,BIN,,,,,,,,,,,,,,,,,,,Active,,,,5621
